Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,Customer Verbatiam,F_NPS_Score,TNPS,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket
17-08-2023 00:00,Details: Enquiry,Prepaid,Siebel_01,Northern Gauteng,Vodacom 4Less Within Cell Broadcast:V4L,The person I was helping me he was so greatful able to listen to me and end up resolve my problem I thank him,10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,NA
15-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Northern Gauteng,"RED 1,2GB 100min TopUp",The agents great work,10,Promoter,8,Too early to tell,Voice,Details: Enquiry / Account,25 - 34
14-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,They gave me what i want n very fast,10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,65+
14-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Northern Gauteng,"RED 2,4GB 400min TopUp",Excellent service from the guy with lots of patience,10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,55 - 64
15-08-2023 00:00,Details: Enquiry,Postpaid,Siebel_01,Southern Gauteng,"RED 1,2GB 100min","The consultant was extremely helpful, thank you",10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,44 - 54
17-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Eastern,SMART TOP UP M+,Agent answered all my concerns,10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,65+
17-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED 600MB 50min - TopUp,Very professional person handled my query. I want to thank him very much.,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED Flexi 200,I'm satisfied with your service  thx,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,55 - 64
17-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,Quick response and friendly service.,10,Promoter,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,44 - 54
17-08-2023 00:00,Bank Details: Updated,TopUp,Siebel_01,Western,"RED 3,6GB 200min TopUp",Very friendly staff and quick service,9,Promoter,10,"Yes, straight away",Voice,Bank Details: Updated / Account,25 - 34
15-08-2023 00:00,Handset: Enquiry,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,Communication is good but bad service waiting on collection for almost a month still not collected ram courier hopeless,10,Promoter,5,"Yes, but I had to contact Vodacom more than once",Voice,Handset: Enquiry / Device,55 - 64
16-08-2023 00:00,Authentication: Failed,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 260,My problem was not resolved  since June 2023,0,Detractors,0,No,Voice,Authentication: Failed / General,35 - 44
15-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,The highlight of my call was the Agents High level of professionalism and kindness . Really made me feel good about doing business with Vodacom,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
18-08-2023 00:00,Bill Profile: Enquiry,TopUp,Siebel_01,Western,RED Flexi 140,"It took me a while to get access to a consultant due to high call volumes. But once I spoke to her, I received service that was  professional and courteous .",10,Promoter,10,Too early to tell,Voice,Bill Profile: Enquiry / Account,65+
16-08-2023 00:00,Details: Enquiry,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp","The agent made sure to listen  to my request, was patient and polite and she resolved my request",10,Promoter,10,"Yes, straight away",Voice,Details: Enquiry / Account,44 - 54
16-08-2023 00:00,Upgrade Order: Date Enquiry,Prepaid,Siebel_01,Limpopo,Prepaid150c,I need an upgrade coz I don't hv a phn now,10,Promoter,0,"Yes, but I had to contact Vodacom more than once",Voice,Upgrade Order: Date Enquiry / Account,NA
17-08-2023 00:00,Modify,TopUp,Siebel_01,Central,RED 600MB 50min - TopUp,"It's because after answering my questions, he asked is there anything else I want to be helped with from vodacom",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
16-08-2023 00:00,Authentication: Enquiry,TopUp,Siebel_01,Central,RED 600MB 50min - TopUp,Yes,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Authentication: Enquiry / General,55 - 64
16-08-2023 00:00,Contact Address Details: Updated,TopUp,Siebel_01,Northern Gauteng,RED 12GB 200min TopUp,Good service,10,Promoter,10,"Yes, straight away",Voice,Contact Address Details: Updated / Account,35 - 44
21-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Eastern,RED Flexi 140,I was help very profesional,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,55 - 64
16-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Good,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,55 - 64
16-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",Good service,8,Passive,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
15-08-2023 00:00,Modify,Prepaid,Siebel_01,Mpumalanga,Vodacom 4Less Within Cell Broadcast:V4L,I got help immediately and I was contacted for confirmation so I'm really helped,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,NA
21-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 75,Not helped,0,Detractors,0,No,Voice,Airtime Advance / Product,35 - 44
21-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 260,Excellent service received from the consultant!!!,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,44 - 54
18-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED Flexi 140,"If i give a 100% answer, people will have no incentive to strive to be better. Jody helped me and she was excellent.",9,Promoter,8,"Yes, straight away",Voice,Modify / Orders,65+
18-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",Sure,8,Passive,8,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54
19-08-2023 00:00,Networks,TopUp,TobiAssist_CC_C3D,Eastern,"RED 1,2GB 100min TopUp",10,10,Promoter,10,"Yes, straight away",Voice,Networks / Product,55 - 64
15-08-2023 00:00,Modify VAS,Prepaid,TobiAssist_CC_C3D,Mpumalanga,NXT LVL,I really appreciate the help I got from the consultant. He is kind,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,NA
16-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",The person that assisted me did his job very efficient and effectively,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
17-08-2023 00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,Western,Top Up Data,The operator handled my enquiry professionally and he made things easier for me and he is loud and clear,10,Promoter,10,"Yes, straight away",Voice,PIN and PUK / Product,35 - 44
16-08-2023 00:00,Missing Airtime,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 140,Consultant handled the matter with professionalism,10,Promoter,10,"Yes, straight away",Voice,Missing Airtime / Billing Enquiry,55 - 64
15-08-2023 00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_MII,Southern Gauteng,Red Flexi Zero,Hi,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,NA
19-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,I had good experience,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,25 - 34
14-08-2023 00:00,Modify,TopUp,Siebel_01,Central,"RED 1,2GB 100min TopUp",Satisfactory,8,Passive,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
14-08-2023 00:00,Modify,Postpaid,Siebel_01,Western,"RED 3,6GB 600min",Fine,9,Promoter,6,"Yes, straight away",Voice,Modify / Orders,65+
16-08-2023 00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_C3D,Northern Gauteng,RED VIP 20GB Unlimited,Good foward thinking and up to the point assistance.,10,Promoter,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,65+
16-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,Okay,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44
14-08-2023 00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_C3D,Mpumalanga,"RED 1,2GB 100min",It was very professional,8,Passive,8,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,25 - 34
16-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,I received a good service and the consultant was very patient with me,9,Promoter,9,Too early to tell,Voice,Modify / Orders,18 - 24
14-08-2023 00:00,Modify,Postpaid,Siebel_01,Kwazulu Natal,SMART XS+,Not user friendly,0,Detractors,1,Too early to tell,Voice,Modify / Orders,44 - 54
14-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 260,Satisfied.,10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,65+
18-08-2023 00:00,Networks,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,"RED 3,6GB 600min",Cannot tell if the problem is resolved will see later on.,7,Passive,7,Too early to tell,Voice,Networks / Product,65+
15-08-2023 00:00,Modify,Postpaid,Siebel_01,Northern Gauteng,RED 6GB 800min,Very efficient,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 200min TopUp",Excellent service from consultant-Abdula,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
14-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 75,The constant was great,9,Promoter,9,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
18-08-2023 00:00,Modify,TopUp,Siebel_01,Mpumalanga,RED Flexi 75,Very good service from Mikaela,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
15-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED Flexi 75,Your consultant was very nice and helpful,10,Promoter,10,Too early to tell,Voice,Modify / Orders,35 - 44
17-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Central,RED Flexi 140,I was helped without a hassle in a very short time,10,Promoter,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64
17-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 2,4GB 200min TopUp",Sure ,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
14-08-2023 00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Mpumalanga,Power Pack Plan,Because the service was good,10,Promoter,10,"Yes, straight away",Voice,SIM Swap Starter Pack / SIM Swap,NA
16-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,Data - Top Up,My query got resolved the first time. Agent was helpful,10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,25 - 34
15-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,Data - Top Up,The agent was professional and was able to help me with my query swiftly with plain and simple language,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Bonus Bundle / Product,25 - 34
17-08-2023 00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,"RED 1,2GB 100min",Consultant were excellent,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
14-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 200,I received friendly and prompt assistance,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,35 - 44
15-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,Because I got a great service,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
18-08-2023 00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Eastern,"RED 1,2GB 100min TopUp",Referred to various websites and a BOT. Needed a person to provide a historical invoice. Took a call to Vodacom PE to get connected to the right person. Once I reached that person she was amazing!,8,Passive,0,"Yes, but I had to contact Vodacom more than once",Voice,#!TransNameJourney!# / #!transTypeJourney!#,55 - 64
17-08-2023 00:00,Modify,Postpaid,Siebel_01,Western,RED SELECT+,"1. I did not hold for long
2. The lady was professional 
3. Solved my problem immediately 
4. Asked I needed further assistance 
5. Wished me a great day further 10/10",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,55 - 64
17-08-2023 00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Limpopo,"RED 3,6GB 600min TopUp",Quick service,10,Promoter,10,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,55 - 64
16-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 260,Consultant was very professional,8,Passive,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54
17-08-2023 00:00,Modify,TopUp,Siebel_01,Mpumalanga,RED Flexi 440,He was very good and explained very clearly he was very polite and apologetic person I liked his personality,10,Promoter,10,No,Voice,Modify / Orders,18 - 24
21-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,The lady was very patient and explained everything nicely,10,Promoter,8,"Yes, but I had to contact Vodacom more than once",Voice,Airtime Advance / Product,25 - 34
21-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,RED Flexi 200,The consultant was very helpful and sorted my problem same time.,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,35 - 44
01-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp","Service was all good, from the start",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
01-08-2023 00:00,Airtime Advance,Prepaid,TobiAssist_CC_MII,Western,Prepaid150c,The staff were very friendly and professional,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,NA
14-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp",My problem was resolved,10,Promoter,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34
10-08-2023 00:00,Modify,TopUp,Siebel_01,Central,"RED 1,2GB 200min TopUp","I received good service from Vodacom, everything I needed was well explained to me and I'm happy with overall results. Thank you",8,Passive,9,"Yes, straight away",Voice,Modify / Orders,25 - 34
02-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Eastern,Data - Top Up,Vodacom has no network problems compared to other providers. That why I like Vodacom,9,Promoter,8,"Yes, straight away",Voice,Credit Note / Billing Enquiry,25 - 34
14-08-2023 00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Western,Power Pack Plan,Your response was good,10,Promoter,10,"Yes, straight away",Voice,SIM Swap Starter Pack / SIM Swap,NA
15-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,,RED 600MB 50min - TopUp,Its about payment that is needed,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,44 - 54
08-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,I could hear instructions clear nd got helped in no time so Vodacom agent are accurate,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
01-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,Service was excellent and great husband,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,25 - 34
08-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,RED 600MB 50min - TopUp,The consultant was friendly and knew how to solve my challenge within very short period of time.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
19-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",To be help nicelly,10,Promoter,10,Too early to tell,Voice,Modify / Orders,25 - 34
10-08-2023 00:00,Promise to Pay,Postpaid,TobiAssist_CC_C3D,Northern Gauteng,"RED 3,6GB 600min","Professional, friendly and helpful best service ever.",10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,65+
08-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 200min TopUp",First of all Vodacom lied to me about a new phone and new payment rate 2cnd ly Vodacom send to me the phone and 4 days later the contract almost R300 MORE than told me over the my phone I have send the phone back Last night Vodacom took R918 48 from my ba,10,Promoter,8,"Yes, but I had to contact Vodacom more than once",Voice,Bonus Bundle / Product,65+
01-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 3,6GB 200min TopUp",Honest,8,Passive,9,"Yes, straight away",Voice,Modify / Orders,65+
02-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 260,"ConsultNt was efficent,pleasant and understanding",10,Promoter,10,Too early to tell,Voice,Modify / Orders,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,"RED 1,2GB 100min TopUp",Keep it up,9,Promoter,8,"Yes, straight away",Voice,Modify / Orders,35 - 44
02-08-2023 00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED Flexi 200,The only issue I experienced was bad call reception besides that my request was resolved first time,10,Promoter,8,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,35 - 44
19-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Limpopo,Data - Top Up,Because m happy,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
16-08-2023 00:00,Modify VAS,Postpaid,TobiAssist_CC_C3D,Western,"RED 1,2GB 100min","The specific agent was EXTREMELY helpful. I've had numerous agents who said they'd help me and no one did. A big ""thank you"" to the agent!",9,Promoter,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,25 - 34
16-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,,"RED 1,2GB 100min TopUp",Castro was willing to assist and I was pleased,10,Promoter,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,44 - 54
15-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,,RED 600MB 50min - TopUp,Everything was done on time a he is a good listener,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,25 - 34
02-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 75,I was helped easyand straight away,10,Promoter,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44
18-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 140,For the good service,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54
