Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,tnps_generic_verbatim_answer,F_NPS_Score,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket,sentiment
2023-08-18 00:00:00,Modify,TopUp,Siebel_01,Western,RED Flexi 140,"If i give a 100% answer, people will have no incentive to strive to be better. Jody helped me and she was excellent.",9,8,"Yes, straight away",Voice,Modify / Orders,65+,0.75
2023-08-18 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",Sure,8,8,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54,0.5
2023-08-19 00:00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,"RED 1,2GB 100min",,9,,,Voice,Modify / Orders,44 - 54,NaN
2023-08-15 00:00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,Because I got a great service,10,10,"Yes, straight away",Voice,Modify / Orders,25 - 34,0.8
2023-08-17 00:00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Limpopo,"RED 3,6GB 600min TopUp",Quick service,10,10,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,55 - 64,0.333333333
2023-08-16 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 260,Consultant was very professional,8,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54,0.13
2023-08-16 00:00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",The person that assisted me did his job very efficient and effectively,10,10,"Yes, straight away",Voice,Modify / Orders,25 - 34,0.4
2023-08-17 00:00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,Western,Top Up Data,The operator handled my enquiry professionally and he made things easier for me and he is loud and clear,10,10,"Yes, straight away",Voice,PIN and PUK / Product,35 - 44,0.1
2023-08-16 00:00:00,Missing Airtime,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 140,Consultant handled the matter with professionalism,10,10,"Yes, straight away",Voice,Missing Airtime / Billing Enquiry,55 - 64,0
2023-08-17 00:00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 75,,9,8,"Yes, but I had to contact Vodacom more than once",Voice,PIN and PUK / Product,65+,NaN
2023-08-17 00:00:00,Modify,TopUp,Siebel_01,Mpumalanga,RED Flexi 440,He was very good and explained very clearly he was very polite and apologetic person I liked his personality,10,10,No,Voice,Modify / Orders,18 - 24,0.46
2023-08-21 00:00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 260,Excellent service received from the consultant!!!,10,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,44 - 54,1
2023-08-21 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 140,Being help,8,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54,0
2023-08-21 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,The lady was very patient and explained everything nicely,10,8,"Yes, but I had to contact Vodacom more than once",Voice,Airtime Advance / Product,25 - 34,0.4
2023-08-21 00:00:00,Bonus Bundle,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min,,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,35 - 44,NaN
2023-08-21 00:00:00,Modify VAS,Postpaid,TobiAssist_CC_C3D,,"RED 3,6GB 200min",,10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,,NaN
2023-08-21 00:00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,RED Flexi 200,The consultant was very helpful and sorted my problem same time.,10,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,35 - 44,0.1
2023-08-21 00:00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_MII,Western,"RED 2,4GB 400min",Issues not always resolved successfully,9,7,"Yes, but I had to contact Vodacom more than once",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54,0.75
2023-08-21 00:00:00,Itemised Billing: Provided,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",I received great service,9,10,"Yes, straight away",Voice,Itemised Billing: Provided / Account,35 - 44,0.8
2023-08-22 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Knew what to do,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,0
2023-05-30 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,Data - Top Up,"Although I had spoken to a consultation a few days ago, d person I spoke to today resolved my need thoroughly.",10,10,"Yes, but I had to contact Vodacom more than once",Voice,Promise to Pay / Billing Enquiry,55 - 64,-0.2
2023-07-25 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 2,4GB 200min TopUp",,10,8,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,65+,NaN
2023-07-31 00:00:00,Migration,TopUp,Siebel_01,Southern Gauteng,"RED 2,4GB 100min Top Up",I Yoh,10,10,"Yes, straight away",Voice,Migration / Orders,44 - 54,0
2023-07-20 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 3,6GB 100min Top Up","The guy was effective,friendly and able to resolve my problem in no time, he even made a follow-up call to check if everything was fine",10,10,"Yes, straight away",Voice,Modify / Orders,35 - 44,0.458333333
2023-06-30 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,The customer agent was very helpful. He gets a 10/10. The long queue to get to the agent is something Vodacom should work on.,10,5,"Yes, straight away",Voice,Modify / Orders,25 - 34,0.075
2023-06-30 00:00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Limpopo,RED 600MB 50min - TopUp,,1,9,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,35 - 44,NaN
2023-07-31 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,I was assisted accordingly,10,10,"Yes, straight away",Voice,Modify / Orders,25 - 34,0
2023-08-01 00:00:00,Modify,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,,10,,,Voice,Modify / Orders,35 - 44,NaN
2023-04-21 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 230,You are an awesome network,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54,1
2023-07-26 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 200,U solve my problems,8,7,"Yes, straight away",Voice,Modify / Orders,35 - 44,0
2023-04-21 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,uChoose Flexi 230,I have been struggling for neqrly 4 months to get my phone sorted and it still not worki g,5,3,No,Voice,Modify / Orders,35 - 44,0
2023-04-26 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,uChoose Flexi 230,,10,,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54,NaN
2023-05-10 00:00:00,Modify,Prepaid,Siebel_01,Southern Gauteng,Prepaid150c,First thing when I started my request I did get help very fast and they transferred when I will get help it was very fast and they attended me with respect I really appreciate so much thanks,10,10,Too early to tell,Voice,Modify / Orders,,0.234
2023-04-05 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 125,,8,10,"Yes, straight away",Voice,Airtime Advance / Product,35 - 44,NaN
2023-08-03 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,Data - Top Up,,10,10,Too early to tell,Voice,Modify / Orders,35 - 44,NaN
2023-06-17 00:00:00,Detailed Data Usage,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min",The gentleman who helped me was so courtesies & helpful. The one question I asked him he wasnt able to help me with and nobody at Vodacom has been able to help with for 2 years now. That I find appalling. So on that I give Vodacom a 0,10,10,Too early to tell,Voice,Detailed Data Usage / Billing Enquiry,65+,0.216666667
2023-07-08 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,"The person who was helping me was kind, and he was able to help me easy and simple",10,10,"Yes, straight away",Voice,Modify / Orders,18 - 24,0.383333333
2023-08-14 00:00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Mpumalanga,Power Pack Plan,Because the service was good,10,10,"Yes, straight away",Voice,SIM Swap Starter Pack / SIM Swap,,0.7
2023-07-21 00:00:00,Modify,Postpaid,Siebel_01,Kwazulu Natal,RED PREMIUM+,Helpful and telephoned me back on both occasions to sort problem out,8,10,No,Voice,Modify / Orders,55 - 64,0
2023-07-31 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,Unhelpful,0,0,No,Voice,Modify / Orders,55 - 64,0
2023-07-29 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 6GB 200min TopUp,,10,,,Voice,Modify / Orders,65+,NaN
2023-06-20 00:00:00,Modify,TopUp,Siebel_01,Limpopo,uChoose Flexi 175,Because my problem was solved,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,0
2023-04-25 00:00:00,Modify,TopUp,Siebel_01,Western,uChoose Flexi 125,,10,,,Voice,Modify / Orders,44 - 54,NaN
2023-06-05 00:00:00,Modify,TopUp,Siebel_01,Western,uChoose Flexi 175,I was happy with help received. I entered wrong number with 1st question. It should have read 10 and not 1.Sorry for that,1,10,"Yes, straight away",Voice,Modify / Orders,55 - 64,0.15
2023-07-07 00:00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED VIP 30GB Unlimited,,10,,"Yes, straight away",Voice,Modify / Orders,44 - 54,NaN
2023-06-30 00:00:00,Modify,Prepaid,Siebel_01,Eastern,Prepaid150c,Was 1 month without being able to call out. This person TODAY was brilliant. The rest pathetic!,10,0,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,,0.133333333
2023-06-30 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,Good communication,10,10,"Yes, straight away",Voice,Modify / Orders,35 - 44,0.7
2023-06-23 00:00:00,Modify,Postpaid,Siebel_01,Northern Gauteng,"RED 3,6GB 600min",Great service,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,0.8
2023-08-16 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,Data - Top Up,My query got resolved the first time. Agent was helpful,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,25 - 34,0.25
2023-07-31 00:00:00,Migration,TopUp,Siebel_01,Central,RED Flexi 440,,9,10,"Yes, straight away",Voice,Migration / Orders,65+,NaN
2023-08-02 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,"RED 1,2GB 200min TopUp",I received excellent customer service and the agent was professional and friendly,10,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,55 - 64,0.491666667
2023-05-11 00:00:00,Banking Details Update,Postpaid,"Morpheus II, Contact Centre",Southern Gauteng,SMART S+,8 out of 10 is not bad,10,8,"Yes, straight away",Voice,Banking Details Update / Customer Profile Update,55 - 64,0.35
2023-05-02 00:00:00,Modify,TopUp,Siebel_01,,"RED 3,6GB 600min TopUp",The call handler was very helpful and knowledgeable.,8,8,"Yes, straight away",Voice,Modify / Orders,44 - 54,0.2
2023-07-20 00:00:00,Modify,TopUp,Siebel_01,Western,"RED 2,4GB 100min Top Up",The first agent who helped me had no clue. The second told me to go to the vodacom store,0,1,No,Voice,Modify / Orders,25 - 34,0.125
2023-07-29 00:00:00,Modify,TopUp,Siebel_01,Mpumalanga,Data - Top Up,"Very friendly, helpful consultant. Was a pleasure calling Vodacom and getting a professional person on Vodacom&apos;s side. Thank you very much. Lastly, Vodacom should employ more staff like the consultant that assisted me. Greetings Ad�le Keyser",10,10,"Yes, straight away",Voice,Modify / Orders,55 - 64,0.271875
2023-08-02 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 140,,8,,,Voice,Airtime Advance / Product,44 - 54,NaN
2023-08-03 00:00:00,Modify,TopUp,Siebel_01,Eastern,Red Flexi Zero,,8,8,"Yes, straight away",Voice,Modify / Orders,55 - 64,NaN
2023-06-29 00:00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED 6GB 800min - TopUp,Not resolved,2,0,No,Voice,#!TransNameJourney!# / #!transTypeJourney!#,35 - 44,0
2023-05-29 00:00:00,Detailed Data Usage,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED VIP 40GB Unlimited,"Poor service from the consultant and she was rude and my problem was never solved 

And I was forced to put a poor rating even on Hello Peter",0,0,No,Voice,Detailed Data Usage / Billing Enquiry,35 - 44,-0.35
2023-05-18 00:00:00,Itemised Billing: Provided,Postpaid,Siebel_01,Eastern,RED VIP 20GB Unlimited,Done,10,10,"Yes, straight away",Voice,Itemised Billing: Provided / Account,44 - 54,0
2023-05-24 00:00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,,9,,"Yes, straight away",Voice,PIN and PUK / Product,25 - 34,NaN
2023-08-01 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED Flexi 260,,10,6,"Yes, but I had to contact Vodacom more than once",Voice,Bonus Bundle / Product,,NaN
2023-07-04 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,RED 600MB 50min - TopUp,"Your consultant was, patient, very polite and efficient.",10,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,55 - 64,0.2
2023-04-21 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,Did not get a reference and person assisting was not sure how to help. Said he would escalate the matter.,5,4,No,Voice,Airtime Advance / Product,35 - 44,-0.25
2023-04-24 00:00:00,Missing Airtime,TopUp,TobiAssist_CC_C3D,Limpopo,Data - Top Up,"The last consultant hung up our call for no reason and not even calling back, she undermine me",1,0,No,Voice,Missing Airtime / Billing Enquiry,35 - 44,0
2023-08-01 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",The agent that was helping me was clear and polite throughout,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34,0.1
2023-07-27 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,The service was excellent and the agent very helpful,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,0.6
2023-07-28 00:00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,,10,10,Too early to tell,Voice,Modify / Orders,35 - 44,NaN
2023-06-28 00:00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Mpumalanga,Daily Free Calls,"First I like vodacom network is affordable, secthey didn't explain well so that I can understand third it take too long to start working",10,7,"Yes, but I had to contact Vodacom more than once",Voice,SIM Swap Starter Pack / SIM Swap,,0.066666667
2023-08-02 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 75,I was setisfied with the answers given to me thanx,10,10,"Yes, straight away",Voice,Airtime Advance / Product,44 - 54,0
2023-04-06 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,uChoose Flexi 230,Friendly and helpful agent,10,10,"Yes, straight away",Voice,Airtime Advance / Product,44 - 54,0.375
2023-04-04 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,SMART TOP UP L+,"Poor records on Vodacom side, my account information is mixed with my husbands, assistant didn't understand when POPI is relevant and used as an excuse to not assist. My query was how to pay my account as the debit order was returned. This information has",2,0,Too early to tell,Voice,Promise to Pay / Billing Enquiry,55 - 64,-0.0125
2023-07-14 00:00:00,Airtime Advance,Prepaid,TobiAssist_CC_C3D,Central,Prepaid150c,,0,0,No,Voice,Airtime Advance / Product,,NaN
2023-06-28 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,For better standard,7,8,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54,0.25
2023-06-09 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 125,,8,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44,NaN
2023-05-11 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,,uChoose Flexi 175,Activation of my clip caller id was done quick and I am satisfied with the services,10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,18 - 24,0.416666667
2023-06-30 00:00:00,Migration,TopUp,Siebel_01,Northern Gauteng,"RED 1,2GB 100min TopUp",The consulatant who helped me was knowledgeable and very sweet and kind.,10,10,"Yes, straight away",Voice,Migration / Orders,35 - 44,0.5275
2023-05-02 00:00:00,PIN and PUK,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 3,6GB 200min TopUp",The lady named jamie....was very nice and she must get promoted,10,10,"Yes, straight away",Voice,PIN and PUK / Product,25 - 34,0.78
2023-07-14 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,Data - Top Up,Happy with the service,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34,0.8
2023-07-17 00:00:00,Modify,TopUp,Siebel_01,Western,Data - Top Up,,10,,,Voice,Modify / Orders,25 - 34,NaN
2023-06-13 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 175,The customer service is good ,10,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,35 - 44,0.7
2023-04-21 00:00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED 3GB 200min,,10,,Too early to tell,Voice,Modify / Orders,25 - 34,NaN
2023-05-18 00:00:00,Airtime Advance,Prepaid,TobiAssist_CC_C3D,Kwazulu Natal,Prepaid 79c,No help,0,0,No,Voice,Airtime Advance / Product,,0
2023-07-01 00:00:00,Migration,Postpaid,Siebel_01,Western,"RED 2,4GB 200min",She was a good consultant and very nice,8,6,"Yes, straight away",Voice,Migration / Orders,25 - 34,0.74
2023-07-31 00:00:00,Migration,TopUp,Siebel_01,Kwazulu Natal,RED Flexi 440,Could've gone smoother but service wasn't bad,8,6,"Yes, but I had to contact Vodacom more than once",Voice,Migration / Orders,55 - 64,-0.7
2023-06-01 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,uChoose Flexi 230,My problem wasn't sorted,7,0,No,Voice,Modify VAS / Billing Enquiry,55 - 64,0
2023-06-20 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Northern Gauteng,uChoose Flexi 175,The matter was resolved quickly,10,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54,0.333333333
2023-07-24 00:00:00,Airtime Advance,Prepaid,TobiAssist_CC_C3D,Southern Gauteng,Prepaid150c,"I was assisted in time
Thank you",9,9,"Yes, straight away",Voice,Airtime Advance / Product,,0
2023-06-24 00:00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Mpumalanga,"RED 2,4GB 200min TopUp",Friendly assistance,8,8,"Yes, but I had to contact Vodacom more than once",Voice,Promise to Pay / Billing Enquiry,44 - 54,0.375
2023-06-08 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 2,4GB 200min TopUp",Great customer service from the care agent.,10,10,"Yes, straight away",Voice,Modify / Orders,35 - 44,0.8
2023-07-31 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 260,Excellent service from a knowledgeable lady.,10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44,1
2023-05-12 00:00:00,Modify,Postpaid,Siebel_01,Western,RED VIP 20GB Unlimited,System was very slow.  Agent great.  Took quite long,10,7,"Yes, straight away",Voice,Modify / Orders,55 - 64,0.12
2023-05-31 00:00:00,Migration,TopUp,Siebel_01,Eastern,"RED 2,4GB 100min Top Up",Vodacom consultants are professionals,10,10,"Yes, straight away",Voice,Migration / Orders,35 - 44,0
2023-07-10 00:00:00,Modify,TopUp,Siebel_01,Central,"RED 2,4GB 200min TopUp",Good customer service,10,10,Too early to tell,Voice,Modify / Orders,25 - 34,0.7
2023-07-26 00:00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 200,A lot of back and forth between agents. Latest agent was helpful and actually did something about my claims,6,6,Too early to tell,Voice,Credit Note / Billing Enquiry,25 - 34,0.166666667
